id,title,release_year,release_month,release_day_of_week,original_language,popularity,vote_average,vote_count,budget,revenue,budget_adj,revenue_adj,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,season,season_Dump_Months,season_Holiday_Season,season_Spring_Fall,season_Summer_Blockbuster,is_franchise,director_score,actor_score
1646,Freedom Writers,2007,1,Friday,en,3.5211,7.9,2375,21000000,43095175,32607011.60401655,66914517.68105352,123,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
1250,Ghost Rider,2007,1,Monday,en,8.6579,5.588,6333,110000000,228738393,170798632.21151525,355165496.8969094,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,1,313.5089997395326,242.97355165039588
9760,Epic Movie,2007,1,Thursday,en,4.6661,3.875,1644,20000000,87238158,31054296.76573005,135455982.39138234,85,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
9757,Norbit,2007,2,Thursday,en,10.5054,5.673,2544,10000000,159814490,15527148.382865025,248146329.99618983,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,91.95951397893829
3489,88 Minutes,2007,2,Wednesday,en,4.3937,5.787,1154,30000000,32593385,46581445.14859507,50608232.51948471,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,203.50024188265706
4638,Hot Fuzz,2007,2,Wednesday,en,5.9154,7.562,8135,12000000,80600000,18632578.059438027,125148815.96589208,121,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,67.14305329817364,67.14305329817364
1265,Bridge to Terabithia,2007,2,Thursday,en,9.1957,7.306,5124,60000000,137587063,93162890.29719014,213633474.27635983,95,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,107.27988724563234
3594,The Number 23,2007,2,Friday,en,3.2672,6.413,3431,30000000,77677553,46581445.14859507,120611089.1448862,97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,150.43769022841704,474.15396480419327
4347,Atonement,2007,2,Tuesday,en,9.9789,7.638,4604,30000000,131016624,46581445.14859507,203431456.14700347,123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,205.40448869603168,0.0
14125,Captivity,2007,3,Thursday,en,4.1465,4.858,452,17000000,10921200,26396152.25087054,16957509.29189455,85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,113.35776391757808
11199,Wild Hogs,2007,3,Friday,en,3.4787,5.966,2410,60000000,253625427,93162890.29719014,393807963.8696501,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,154.74202737043424
1949,Zodiac,2007,3,Friday,en,10.6368,7.526,11331,65000000,84785914,100926464.48862264,131648346.7454833,157,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Spring_Fall,0,0,1,0,0,352.72354252362425,86.8297439547145
38142,5 Centimeters per Second,2007,3,Saturday,ja,3.9083,7.293,2105,5000000,548192,7763574.191432511,851185.8526299543,63,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
1271,300,2007,3,Wednesday,en,9.7294,7.192,14487,65000000,456082343,100926464.48862264,708165821.4565741,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Spring_Fall,0,0,1,0,1,174.31400411548967,263.6119066715881
14001,Dead Silence,2007,3,Friday,en,4.7701,6.446,2399,20000000,22382047,31054296.76573005,34752936.4881259,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,177.32554824301215,0.0
7485,Shooter,2007,3,Thursday,en,12.2899,7.121,5308,61000000,95700000,94715605.13547663,148594810.0240183,124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,179.49045219862995,231.12066728901195
5723,Once,2007,3,Friday,en,4.5927,7.416,1428,160000,20710513,248434.3741258404,32157520.843625505,85,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
1267,Meet the Robinsons,2007,3,Friday,en,6.202,6.93,3072,150000000,169332978,232907225.74297532,262925827.55184183,95,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
8271,Disturbia,2007,3,Tuesday,en,4.2278,6.684,3992,20000000,117760134,31054296.76573005,182847907.42040685,105,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Spring_Fall,0,0,1,0,0,111.58167558415563,124.93938223553803
9955,Blades of Glory,2007,3,Friday,en,4.2013,6.117,1864,53000000,118200000,82293886.42918463,183530893.88546455,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,277.0850766521603
1272,Sunshine,2007,4,Thursday,en,6.1971,6.963,4132,50000000,34800000,77635741.91432512,54034476.37237028,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,0,208.73767421846878,148.14839219861588
1992,Planet Terror,2007,4,Friday,en,5.0316,6.685,3743,23000000,11446172,35712441.28058955,17772641.10597949,105,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,230.2022081491584,0.0
6145,Fracture,2007,4,Thursday,en,5.1883,7.262,4217,10000000,91354215,15527148.382865025,141847045.17051536,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,127.3305971779036,0.0
1738,Next,2007,4,Wednesday,en,4.2881,6.122,3189,70000000,76066841,108690038.68005516,118110112.72228009,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,0,360.6656662974826,256.99754480621004
1562,28 Weeks Later,2007,4,Thursday,en,9.9646,6.6,5358,15000000,72304846,23290722.574297536,112268807.26422046,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
559,Spider-Man 3,2007,5,Tuesday,en,14.1513,6.45,14961,258000000,894983373,400600428.2779176,1389653963.2768035,139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,1407.578826243184,1407.578826243184
810,Shrek the Third,2007,5,Thursday,en,9.3673,6.303,9621,160000000,813367380,248434374.1258404,1262927599.904216,93,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,812.0141663280729
2359,Sicko,2007,5,Friday,en,5.2956,7.4,759,9000000,24538513,13974433.54457852,38101313.24458624,123,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
285,Pirates of the Caribbean: At World's End,2007,5,Saturday,en,13.3645,7.268,15216,300000000,961691209,465814451.4859507,1493232210.063986,169,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,1098.3059149596693,544.2230144698874
1991,Death Proof,2007,5,Tuesday,en,4.5328,6.841,5502,25000000,31126421,38817870.95716256,48330455.74945259,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,287.9277744215613,0.0
3432,Mr. Brooks,2007,5,Thursday,en,4.7489,6.924,1831,20000000,48443734,31054296.76573005,75219304.60380433,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,121.59958735878955
15568,Gracie,2007,6,Friday,en,3.7265,6.1,92,9000000,2955039,13974433.54457852,4588332.903015308,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
4964,Knocked Up,2007,6,Friday,en,4.1446,6.305,4178,30000000,219900000,46581445.14859507,341441992.9392019,129,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,292.43567946748584,0.0
298,Ocean's Thirteen,2007,6,Tuesday,en,5.6743,6.723,6752,85000000,311312624,131980761.2543527,483379730.6307067,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,1,394.0790207542944,399.1867226440339
9408,Surf's Up,2007,6,Friday,en,5.3758,6.484,2689,85000000,149000000,131980761.2543527,231354510.9046889,85,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,153.89364482797245
2698,Evan Almighty,2007,6,Saturday,en,4.0506,5.587,4492,175000000,174440724,271725096.7001379,270856700.5562404,96,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,470.76091070610096,292.43567946748584
1979,Fantastic Four: Rise of the Silver Surfer,2007,6,Wednesday,en,6.3387,5.63,8291,130000000,301913131,201852928.9772453,468784998.3772366,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,335.62935423256397,549.8185314887966
1571,Live Free or Die Hard,2007,6,Wednesday,en,8.1989,6.637,6220,110000000,383531464,170798632.21151525,595514995.1025455,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,1,172.74069804850566,248.47766608004738
3021,1408,2007,6,Friday,en,4.3724,6.699,4784,25000000,133000000,38817870.95716256,206511073.49210483,104,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,128.9658643560345
2062,Ratatouille,2007,6,Thursday,en,14.2718,7.836,18189,150000000,623726000,232907225.74297532,968468615.2250868,111,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,1076.1691975900264,0.0
675,Harry Potter and the Order of the Phoenix,2007,7,Sunday,en,14.8923,7.673,20527,150000000,938212738,232907225.74297532,1456776839.7620063,138,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,1541.7348372158713
2976,Hairspray,2007,7,Thursday,en,3.9867,6.66,2587,75000000,90450008,116453612.87148768,140443069.54473284,117,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,206.21948967020225,0.0
35,The Simpsons Movie,2007,7,Wednesday,en,8.6209,7.02,8425,75000000,527068851,116453612.87148768,818387625.7463176,87,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
4141,Shoot 'Em Up,2007,7,Thursday,en,4.5105,6.48,2011,39000000,26800000,60555878.6931736,41612757.66607826,86,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,229.83908461529197
2503,The Bourne Ultimatum,2007,8,Friday,en,7.4364,7.434,8202,70000000,442824138,108690038.68005516,687579609.8240298,115,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,1,491.6920347360032,267.27085442695386
10074,Hot Rod,2007,8,Friday,en,5.3705,6.395,1067,25000000,14353654,38817870.95716256,22287131.549430408,88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
5174,Rush Hour 3,2007,8,Wednesday,en,6.0217,6.483,3611,140000000,258097122,217380077.36011037,400751231.0484417,90,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,323.00036077809375,192.1131977130889
2270,Stardust,2007,8,Friday,en,5.2818,7.284,4344,70000000,137500000,108690038.68005516,213498290.26439407,127,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,20.281215987294864,0.0
4858,The Invasion,2007,8,Friday,en,3.5796,6.0,1647,80000000,40170558,124217187.06292018,62373421.46884856,99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,Dump_Months,1,0,0,0,0,157.10541280191637,164.25150649493554
8363,Superbad,2007,8,Friday,en,8.6772,7.259,7889,20000000,170800000,31054296.76573005,265203694.3793346,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
4349,The Kingdom,2007,8,Wednesday,en,3.944,6.727,1772,70000000,86658558,108690038.68005516,134556028.87111148,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,141.5499385869565,162.9771332822952
10431,War,2007,8,Friday,en,5.3928,6.39,1994,25000000,40452643,38817870.95716256,62811419.03400661,103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,153.27568826471278
2082,Halloween,2007,8,Friday,en,4.2676,6.22,2505,15000000,80460948,23290722.574297536,124932907.86219868,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
15137,Evangelion: 1.0 You Are (Not) Alone,2007,9,Saturday,ja,3.5934,7.588,1057,7000000,20121073,10869003.868005516,31242288.60934591,101,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
5176,3:10 to Yuma,2007,9,Thursday,en,4.1972,7.227,3925,55000000,70000000,85399316.10575762,108690038.68005516,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dump_Months,1,0,0,0,0,232.92868552334332,605.4936731261453
5125,Rendition,2007,9,Friday,en,5.4738,6.42,721,27500000,24748670,42699658.05287881,38427627.13685601,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,266.51043886184476
4538,The Darjeeling Limited,2007,9,Friday,en,4.6195,7.151,3843,16000000,24377151,24843437.41258404,37850764.07285065,92,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,129.87018830463015,460.0441618423384
13252,Cleaner,2007,9,Tuesday,en,5.1962,6.069,895,25000000,5796630,38817870.95716256,9000513.413056688,88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,35.960811540497616,162.69257949580896
23827,Paranormal Activity,2007,9,Friday,en,4.8284,6.044,5333,15000,193355800,23290.72257429753,300226419.7287573,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
2252,Eastern Promises,2007,9,Friday,en,3.4852,7.345,3624,51500000,56106607,79964814.17175487,87117561.21480934,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,101.34329953697386,107.60939210834397
13257,Mr. Woodcock,2007,9,Friday,en,4.1474,5.043,473,22000000,33700000,34159726.442303054,52326490.05025513,87,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,83.28826654178995
4771,Gone Baby Gone,2007,9,Tuesday,en,3.8692,7.304,4082,19000000,34600000,29501581.927443545,53723933.40471298,113,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
4512,The Assassination of Jesse James by the Coward Robert Ford,2007,9,Thursday,en,4.3869,7.056,2700,30000000,14711793,46581445.14859507,22843219.288899496,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Dump_Months,1,0,0,0,0,0.0,502.11064184109176
13614,Katyn,2007,9,Friday,pl,4.5747,6.7,264,5600000,14768451,8695203.094404412,22931193.00620713,122,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Dump_Months,1,0,0,0,0,0.0,0.0
10030,Good Luck Chuck,2007,9,Friday,en,8.2609,5.909,1615,25000000,59768495,38817870.95716256,92803429.04855265,101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
5915,Into the Wild,2007,9,Friday,en,5.8596,7.799,9978,15000000,56255142,23290722.574297536,87348193.71331422,148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,53.480151340559004,53.915908398358916
4588,"Lust, Caution",2007,9,Monday,zh,7.9077,7.25,775,15000000,67100000,23290722.574297536,104187165.64902432,158,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Dump_Months,1,0,0,0,0,374.2844413805183,21.12770509808942
7972,Before the Devil Knows You're Dead,2007,9,Wednesday,en,3.2005,7.1,1679,18000000,25005257,27948867.08915704,38826033.57906743,117,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,2.224283190717391
13680,The Game Plan,2007,9,Friday,en,3.6526,6.507,2151,22000000,147880543,34159726.442303054,229616313.4099652,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,91.33642201379465,157.68167443734524
7347,Elite Squad,2007,10,Friday,pt,4.1097,8.063,2629,4000000,14759148,6210859.353146009,22916748.100066558,115,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
2001,We Own the Night,2007,10,Friday,en,3.231,6.7,1468,21000000,55033767,32607011.60401655,85451746.62770206,118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,1.6627215501509873,250.05572162614234
4513,30 Days of Night,2007,10,Wednesday,en,4.6773,6.431,2993,30000000,80276156,46581445.14859507,124645978.58180204,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,1,0.0,202.1893270312322
2728,Postal,2007,10,Thursday,en,3.5878,4.64,378,15000000,146741,23290722.574297536,227846.92808499964,100,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
663,Saw IV,2007,10,Thursday,en,4.5433,6.167,4028,10000000,139352653,15527148.382865025,216374932.06769007,93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,1,257.6920845420861,230.90323910906145
5559,Bee Movie,2007,10,Sunday,en,8.4333,6.028,5147,150000000,287594577,232907225.74297532,446552367.11863005,91,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
4982,American Gangster,2007,11,Friday,en,7.7466,7.588,5881,100000000,269755430,155271483.82865024,418853258.8693559,157,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,414.8702020483768,219.11239310595303
13161,Big Stan,2007,11,Saturday,en,4.0872,6.576,996,7500000,8742330,11645361.287148768,13574345.512197236,109,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,108.7490348157597
2310,Beowulf,2007,11,Monday,en,4.4426,5.906,2994,70000000,195735876,108690038.68005516,303921999.0502069,115,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,630.2588294255622,0.0
13022,Rogue,2007,11,Thursday,en,3.8607,6.339,747,20000000,4600000,31054296.76573005,7142488.256117911,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,50.92863957310803,160.6603123874256
6977,No Country for Old Men,2007,11,Friday,en,11.8119,7.946,12998,25000000,171627166,38817870.95716256,266488047.3012607,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Holiday_Season,0,1,0,0,0,84.3860540410687,74.53197067021175
13474,P2,2007,11,Friday,en,3.5857,6.2,912,3500000,7766240,5434501.934002758,12058756.085694166,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
6023,P.S. I Love You,2007,11,Thursday,en,4.2275,7.183,3434,30000000,156835339,46581445.14859507,243520558.03299376,126,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,66.91451768105352,66.91451768105352
11600,Redacted,2007,11,Friday,en,4.5289,5.981,181,5000000,782102,7763574.191432511,1214381.38045355,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Holiday_Season,0,1,0,0,0,118.77896366713279,0.0
7985,Penelope,2007,11,Saturday,en,4.9718,6.7,1457,15000000,21156270,23290722.574297536,32849654.35179558,104,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,17.406640376984125
4523,Enchanted,2007,11,Tuesday,en,5.2757,6.842,5634,85000000,340487652,131980761.2543527,528680229.5137309,107,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,1,343.27830656825205,0.0
1620,Hitman,2007,11,Wednesday,en,4.9143,6.151,3581,24000000,101276318,37265156.118876055,157253241.7256224,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
5876,The Mist,2007,11,Wednesday,en,7.5323,6.938,5683,18000000,57470220,27948867.08915704,89234863.35358971,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Holiday_Season,0,1,0,0,0,0.0,93.225600338883
5123,August Rush,2007,11,Wednesday,en,3.9403,7.4,2797,25000000,66122026,38817870.95716256,102668650.90776592,114,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,173.43658520975694
8329,[REC],2007,11,Friday,es,4.1164,7.223,4759,1500000,32511655,2329072.2574297534,50481329.13575155,78,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
13483,Awake,2007,11,Wednesday,en,5.6505,6.545,1473,86000000,14373825,133533476.0926392,22318451.360433485,84,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Holiday_Season,0,1,0,0,0,0.0,1281.663528316745
2268,The Golden Compass,2007,12,Tuesday,en,5.2198,6.08,4760,180000000,372234864,279488670.89157045,577974596.6603582,113,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,143.87588948971813
14704,Donkey X,2007,12,Wednesday,es,3.6398,5.5,77,18000000,7365250,27948867.08915704,11436132.962689662,84,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
7326,Juno,2007,12,Wednesday,en,4.8034,7.055,7519,7500000,232372681,11645361.287148768,360808509.801116,96,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
6479,I Am Legend,2007,12,Wednesday,en,10.7299,7.211,16568,150000000,585410052,232907225.74297532,908974874.2224728,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Holiday_Season,0,1,0,0,1,380.6279503328213,496.0730201426679
6477,Alvin and the Chipmunks,2007,12,Thursday,en,7.4798,5.831,4678,60000000,361366633,93162890.29719014,561099333.1207329,92,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,226.28632490079363,0.0
14324,Virgin Territory,2007,12,Monday,en,6.2262,4.915,360,38000000,5410749,59003163.85488709,8401350.258543855,93,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,861.8818359979745
8277,American Pie Presents: Beta House,2007,12,Wednesday,en,4.1895,5.648,1981,10000000,18610260,15527148.382865025,28896426.84636976,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
6637,National Treasure: Book of Secrets,2007,12,Wednesday,en,5.2635,6.37,5443,130000000,459200000,201852928.9772453,713006653.741162,124,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Holiday_Season,0,1,0,0,1,399.24699116261553,241.56560790799563
13885,Sweeney Todd: The Demon Barber of Fleet Street,2007,12,Friday,en,4.5069,7.179,6239,50000000,153384272,77635741.91432512,238162035.0941729,116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,552.3425150596244,649.6684806470093
7508,Like Stars on Earth,2007,12,Friday,hi,5.1137,8.0,1290,2600000,28430000,4037058.579544906,44143682.85248526,162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
440,Aliens vs Predator: Requiem,2007,12,Tuesday,en,8.1368,5.179,3229,40000000,130290885,62108593.53146009,202304590.43298027,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
7350,The Bucket List,2007,12,Tuesday,en,4.1165,7.184,4011,45000000,175400000,69872167.72289261,272346182.6354525,97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,53.480151340559004
7345,There Will Be Blood,2007,12,Wednesday,en,7.1791,8.078,7232,25000000,77208711,38817870.95716256,119883111.2146743,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,44.14081732077265,0.0
6557,27 Dresses,2008,1,Thursday,en,6.8687,6.449,3332,30000000,160300000,44859059.09346363,239696905.756074,111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,182.36688319794644,0.0
7191,Cloverfield,2008,1,Tuesday,en,7.5118,6.705,7624,25000000,170764026,37382549.24455303,255343784.4457253,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
13121,Teeth,2008,1,Friday,en,3.3328,5.389,789,2000000,2340110,2990603.939564242,3499171.0925068394,94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
7555,Rambo,2008,1,Thursday,en,9.1633,6.689,4175,50000000,113200000,74765098.48910606,169268182.9793361,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Dump_Months,1,0,0,0,1,249.0092087592262,249.0092087592262
8321,In Bruges,2008,2,Friday,en,5.2768,7.496,5625,15000000,34533783,22429529.54673181,51638433.74392833,108,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,239.2967753006797
